Ticker,CQ_EPS,NQ_EPS,CY_EPS,NY_EPS,CQ_Rev,NQ_Rev,CY_Rev,NY_Rev,Year,Annual EPS,Annual Revenue,Date,Quarter EPS,Quarter Revenue,Previous Quarter EPS2,Previous Quarter EPS,Corrent Quarter EPS,Next Quarter EPS,Previous Annual EPS2,Previous Annual EPS,Corrent Annual EPS,Next Annual EPS,Previous Quarter Revenue2,Previous Quarter Revenue,Corrent Quarter Revenue,Next Quarter Revenue,Previous Annual Revenue2,Previous Annual Revenue,Corrent Annual Revenue,Next Annual Revenue
QCOM,,,,,,,,,,,,2022/06/30,2.59,,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2022/03/31,2.86,,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2021/12/31,2.96,,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2021/09/30,2.24,,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,2023,,35820000000.0,,,,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,2022,,44200000000.0,,,,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,2021,,33566000000.0,,,,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2023/12/31,,9935000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2023/09/30,,8631000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2023/06/30,,8451000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2023/03/31,,9275000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2022/12/31,,9463000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2022/09/30,,11395000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2022/06/30,,10936000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2022/03/31,,11164000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2021/12/31,,10705000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
QCOM,,,,,,,,,,,,2021/09/30,,9336000000.0,-42.0,20.7,26.6,42.1,44.5,-43.5,40.8,10.1,-24.3,5.0,-7.0,-1.0,31.7,-19.0,-1.3,8.5
IBM,1.47,2.15,9.37,9.89,13520000000.0,14750000000.0,59180000000.0,61860000000.0,,,,,,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,2023,8.14,,,,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,2022,1.8,,,,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,2021,6.35,,,,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2023/12/31,3.87,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2023/09/30,2.2,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2023/06/30,2.18,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2023/03/31,1.36,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2022/12/31,3.6,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2022/09/30,1.81,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2022/06/30,2.31,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2022/03/31,1.4,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2021/12/31,3.35,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2021/09/30,2.52,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,2023,,,,,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,2022,,60530000000.0,,,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,2021,,57351000000.0,,,,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2023/12/31,,17381000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2023/09/30,,14752000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2023/06/30,,15475000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2023/03/31,,14252000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2022/12/31,,16691000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2022/09/30,,14107000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2022/06/30,,15535000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2022/03/31,,14197000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2021/12/31,,16694000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
IBM,,,,,,,,,,,,2021/09/30,,13251000000.0,21.5,7.5,8.1,-1.4,-71.7,352.2,15.1,5.5,4.6,4.1,-5.1,-4.7,5.5,,,4.5
GE,0.64,1.03,4.6,6.0,15310000000.0,17510000000.0,72040000000.0,77450000000.0,,,,,,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,2023,,,,,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,2022,0.05,,,,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,2021,-6.0,,,,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2023/12/31,1.03,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2023/09/30,0.82,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2023/06/30,0.68,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2023/03/31,0.27,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2022/12/31,1.24,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2022/09/30,0.35,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2022/06/30,0.78,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2022/03/31,0.24,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2021/12/31,0.92,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2021/09/30,0.57,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,2023,,67954000000.0,,,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,2022,,58099000000.0,,,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,2021,,56469000000.0,,,,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2023/12/31,,19423000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2023/09/30,,17346000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2023/06/30,,16699000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2023/03/31,,14486000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2022/12/31,,16828000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2022/09/30,,14470000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2022/06/30,,14127000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2022/03/31,,12675000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2021/12/31,,2576000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
GE,,,,,,,,,,,,2021/09/30,,18569000000.0,134.3,-16.9,137.0,51.5,100.8,,,30.4,19.9,15.4,5.7,4.9,2.9,17.0,6.0,7.5
CAT,5.08,5.47,21.24,22.15,16059999999.999998,17210000000.0,67390000000.0,68850000000.0,,,,,,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,2023,,,,,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,2022,12.64,,,,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,2021,11.83,,,,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2023/12/31,5.23,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2023/09/30,5.52,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2023/06/30,5.55,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2023/03/31,4.91,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2022/12/31,3.86,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2022/09/30,3.95,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2022/06/30,3.18,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2022/03/31,2.88,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2021/12/31,2.69,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2021/09/30,2.66,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,2023,,67060000000.0,,,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,2022,,59427000000.0,,,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,2021,,50971000000.0,,,,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2023/12/31,,17070000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2023/09/30,,16810000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2023/06/30,,17318000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2023/03/31,,15862000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2022/12/31,,16597000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2022/09/30,,14994000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2022/06/30,,14247000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2022/03/31,,13589000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2021/12/31,,13798000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
CAT,,,,,,,,,,,,2021/09/30,,12397000000.0,39.7,35.5,3.5,-1.4,6.8,,,4.3,12.1,2.8,1.2,-0.6,16.6,12.8,0.5,2.2
AMAT,1.97,1.96,8.2,9.47,6510000000.0,6550000000.0,26670000000.0,29610000000.0,,,,,,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,2023,,,,,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,2022,7.44,,,,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,2021,6.4,,,,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2024/01/31,2.13,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2023/10/31,2.12,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2023/07/31,1.9,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2023/04/30,2.0,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2023/01/31,2.03,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2022/10/31,2.03,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2022/07/31,1.94,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2022/04/30,1.85,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2022/01/31,1.89,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2021/10/31,1.94,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,2023,,26517000000.0,,,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,2022,,25785000000.0,,,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,2021,,23063000000.0,,,,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2024/01/31,,6707000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2023/10/31,,6723000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2023/07/31,,6425000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2023/04/30,,6630000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2023/01/31,,6739000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2022/10/31,,6749000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2022/07/31,,6520000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2022/04/30,,6245000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2022/01/31,,6271000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
AMAT,,,,,,,,,,,,2021/10/31,,6123000000.0,4.4,4.9,-1.5,3.2,16.2,,,15.5,-0.4,-0.5,-1.8,1.9,11.8,2.8,0.6,11.0
NOW,2.92,2.67,12.28,14.84,2400000000.0,2420000000.0,10100000000.0,12190000000.0,,,,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,2023,8.42,,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,2022,1.6,,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,2021,1.13,,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/12/31,1.12,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/09/30,1.21,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/06/30,0.77,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/03/31,0.84,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/12/31,0.88,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/09/30,0.5,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/06/30,0.2,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/03/31,0.47,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2021/12/31,0.29,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2021/09/30,0.42,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,2023,,8971000000.0,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,2022,,7245000000.0,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,2021,,5896000000.0,,,,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/12/31,,2437000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/09/30,,2288000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/06/30,,2150000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2023/03/31,,2096000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/12/31,,1940000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/09/30,,1831000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/06/30,,1752000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
NOW,,,,,,,,,,,,2022/03/31,,1722000000.0,142.0,27.3,247.6,246.8,41.6,426.2,45.8,20.8,25.0,25.6,14.5,12.6,22.9,23.8,12.6,20.7
